ride_ts,video_path,ride_dir
20240501024016,frodobots_data/output_rides_21/ride_38268_20240501024016/recordings/6d129df1954a59b5ba096c9f7f74651f_ride_38268__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38268_20240501024016
20240501030128,frodobots_data/output_rides_21/ride_38286_20240501030128/recordings/47ba1fff2d4c30241dcbf7912104186e_ride_38286__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38286_20240501030128
20240501203254,frodobots_data/output_rides_21/ride_38763_20240501203254/recordings/f3484ea7094e8e6cdc78d98e93e61614_ride_38763__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38763_20240501203254
20240502003838,frodobots_data/output_rides_21/ride_38811_20240502003838/recordings/b24ceb49484f42ed366776a44077df0f_ride_38811__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38811_20240502003838
20240502013659,frodobots_data/output_rides_21/ride_38858_20240502013659/recordings/53bc9bcb4047648565e3d6857d29fb54_ride_38858__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38858_20240502013659
20240502110815,frodobots_data/output_rides_22/ride_39238_20240502110815/recordings/284d1548da455d2e2a4ad7bb37ecd417_ride_39238__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39238_20240502110815
20240503004141,frodobots_data/output_rides_22/ride_39587_20240503004141/recordings/2a99e057744c93b6de979195dba022f9_ride_39587__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39587_20240503004141
20240503034930,frodobots_data/output_rides_22/ride_39689_20240503034930/recordings/cff6872de64550c27b6e489d70be8bfb_ride_39689__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39689_20240503034930
20240503085418,frodobots_data/output_rides_22/ride_39849_20240503085418/recordings/35b3ae299c44d61b5f5cef9aa9b2ffa8_ride_39849__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39849_20240503085418
20240503220037,frodobots_data/output_rides_22/ride_40136_20240503220037/recordings/a24df49fd441c6245cc0fd86a2b78209_ride_40136__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40136_20240503220037
20240503224601,frodobots_data/output_rides_22/ride_40144_20240503224601/recordings/9f87260a824bffafed9fcca02a0dd219_ride_40144__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40144_20240503224601
20240503235101,frodobots_data/output_rides_22/ride_40150_20240503235101/recordings/80f8cc6f6b46374317a0a8899a80ad56_ride_40150__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40150_20240503235101
