ride_ts,video_path,ride_dir
20240501005533,frodobots_data/output_rides_20/ride_38189_20240501005533/recordings/a59da1dfb7480cd8740d08b688c7ed9b_ride_38189__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_20/ride_38189_20240501005533
20240501024005,frodobots_data/output_rides_21/ride_38267_20240501024005/recordings/da661c5ebe466761d423918a4a039dbd_ride_38267__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38267_20240501024005
20240501024612,frodobots_data/output_rides_21/ride_38272_20240501024612/recordings/e13c983b804b53f17d1496a5f2d39b78_ride_38272__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38272_20240501024612
20240501074719,frodobots_data/output_rides_21/ride_38478_20240501074719/recordings/0adc582820415fc23f475aa41e917bf8_ride_38478__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38478_20240501074719
20240502001159,frodobots_data/output_rides_21/ride_38803_20240502001159/recordings/8fb128ebe340efaf235cd39c639e93cd_ride_38803__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38803_20240502001159
20240502012852,frodobots_data/output_rides_21/ride_38845_20240502012852/recordings/fefec856bc41e4ee558db1b1e984e26b_ride_38845__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38845_20240502012852
20240502043416,frodobots_data/output_rides_21/ride_38997_20240502043416/recordings/41d024ca1f41943dce73f491771fe318_ride_38997__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38997_20240502043416
20240502232529,frodobots_data/output_rides_22/ride_39579_20240502232529/recordings/98651f2c9a4547e16ceafd8a285a7254_ride_39579__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39579_20240502232529
20240503031701,frodobots_data/output_rides_22/ride_39683_20240503031701/recordings/e53c38bae2473eb29766f28111a7afa0_ride_39683__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39683_20240503031701
20240503084837,frodobots_data/output_rides_22/ride_39847_20240503084837/recordings/9fec2ced0847e432823f98939fe13ee9_ride_39847__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39847_20240503084837
20240503215858,frodobots_data/output_rides_22/ride_40135_20240503215858/recordings/f38e833d564992396531b1b8e34aa325_ride_40135__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40135_20240503215858
20240503221912,frodobots_data/output_rides_22/ride_40142_20240503221912/recordings/dbefe66c7f4c990b83348385500b71c1_ride_40142__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40142_20240503221912
20240503234441,frodobots_data/output_rides_22/ride_40149_20240503234441/recordings/0d1647ac1f43555b6a5ffda10ef0c389_ride_40149__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40149_20240503234441
