ride_ts,video_path,ride_dir
20240501024214,frodobots_data/output_rides_21/ride_38269_20240501024214/recordings/67de0cfaf6428c75c6c5a88f455179a7_ride_38269__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38269_20240501024214
20240501034417,frodobots_data/output_rides_21/ride_38318_20240501034417/recordings/0bd8cd2dc64e8866dd13d79b522caa1c_ride_38318__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38318_20240501034417
20240501204253,frodobots_data/output_rides_21/ride_38767_20240501204253/recordings/a54d214ec14eabf3c13cb281bb86fdc5_ride_38767__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38767_20240501204253
20240502010603,frodobots_data/output_rides_21/ride_38832_20240502010603/recordings/c1399221c04174c7149fe7b05bbeaadb_ride_38832__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38832_20240502010603
20240502041254,frodobots_data/output_rides_21/ride_38989_20240502041254/recordings/0c9c0432024e068e5801f1b0b3cb8c9d_ride_38989__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_21/ride_38989_20240502041254
20240502220750,frodobots_data/output_rides_22/ride_39571_20240502220750/recordings/0ef894fe9845bca481ba1dafc98d0589_ride_39571__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39571_20240502220750
20240503012743,frodobots_data/output_rides_22/ride_39613_20240503012743/recordings/7fa63ff9754239954a0c9281511ac480_ride_39613__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39613_20240503012743
20240503073640,frodobots_data/output_rides_22/ride_39818_20240503073640/recordings/0ef7a0b3984b2250420632acdaa7ce44_ride_39818__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_39818_20240503073640
20240503211212,frodobots_data/output_rides_22/ride_40124_20240503211212/recordings/b46e1db1c04ee89ef4be4caa3eca8640_ride_40124__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40124_20240503211212
20240503220125,frodobots_data/output_rides_22/ride_40137_20240503220125/recordings/8d5a6aecaa45342aeef9cb8b6b6b5de6_ride_40137__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40137_20240503220125
20240503231906,frodobots_data/output_rides_22/ride_40146_20240503231906/recordings/eef532665447c58991e01d89fa33d590_ride_40146__uid_s_1000__uid_e_video.m3u8,frodobots_data/output_rides_22/ride_40146_20240503231906
